,time_frame,ENDPOINT_N_INVOC_API_ts-travel-service:queryInfo,ENDPOINT_N_INVOC_API_ts-travel-service:getRouteByTripId,ENDPOINT_N_INVOC_API_ts-travel-service:getTrainTypeByTripId,ENDPOINT_N_INVOC_API_ts-config-service:retrieve,ENTRYPOINT_AVG_EXTIME_ts-consign-service:findByOrderId,ENTRYPOINT_N_INVOC_API_ts-consign-service:findByOrderId,ENTRYPOINT_AVG_EXTIME_ts-travel-plan-service:getByCheapest,ENTRYPOINT_N_INVOC_API_ts-travel-plan-service:getByCheapest,ENDPOINT_N_INVOC_API_ts-ticketinfo-service:queryForStationId,ENDPOINT_N_INVOC_API_ts-ticketinfo-service:queryForTravel,ENDPOINT_N_INVOC_API_ts-station-service:queryForStationId,ENDPOINT_N_INVOC_API_ts-station-service:queryForNameBatch,ENDPOINT_N_INVOC_API_ts-travel2-service:queryInfo,ENDPOINT_N_INVOC_API_ts-route-service:queryById,ENDPOINT_N_INVOC_API_ts-seat-service:getLeftTicketOfInterval,ENDPOINT_N_INVOC_API_ts-food-service:createFoodOrder,ENTRYPOINT_AVG_EXTIME_ts-order-service:queryOrdersForRefresh,ENTRYPOINT_N_INVOC_API_ts-order-service:queryOrdersForRefresh,ENDPOINT_N_INVOC_API_ts-user-service:getUserByUserId,ENDPOINT_N_INVOC_API_ts-route-plan-service:getCheapestRoutes,ENTRYPOINT_AVG_EXTIME_ts-inside-payment-service:pay,ENTRYPOINT_N_INVOC_API_ts-inside-payment-service:pay,ENDPOINT_N_INVOC_API_ts-travel-service:getTripAllDetailInfo,ENDPOINT_N_INVOC_API_ts-order-other-service:securityInfoCheck,ENTRYPOINT_AVG_EXTIME_ts-preserve-service:preserve,ENTRYPOINT_N_INVOC_API_ts-preserve-service:preserve,ENDPOINT_N_INVOC_API_ts-contacts-service:getContactsByContactsId,ENTRYPOINT_AVG_EXTIME_ts-contacts-service:findContactsByAccountId,ENTRYPOINT_N_INVOC_API_ts-contacts-service:findContactsByAccountId,ENDPOINT_N_INVOC_API_ts-food-map-service:getFoodStoresByStationIds,ENDPOINT_N_INVOC_API_ts-security-service:check,ENTRYPOINT_AVG_EXTIME_ts-consign-service:updateConsign,ENTRYPOINT_N_INVOC_API_ts-consign-service:updateConsign,ENDPOINT_N_INVOC_API_ts-consign-price-service:getPriceByWeightAndRegion,ENDPOINT_N_INVOC_API_ts-basic-service:queryForStationId,ENDPOINT_N_INVOC_API_ts-basic-service:queryForTravel,ENDPOINT_N_INVOC_API_ts-seat-service:create,ENDPOINT_N_INVOC_API_ts-order-service:createNewOrder,ENDPOINT_N_INVOC_API_ts-order-service:getTicketListByDateAndTripId,ENDPOINT_N_INVOC_API_ts-order-service:getOrderById,ENDPOINT_N_INVOC_API_ts-order-service:calculateSoldTicket,ENDPOINT_N_INVOC_API_ts-train-service:retrieve,ENDPOINT_N_INVOC_API_ts-price-service:query,ENTRYPOINT_AVG_EXTIME_ts-food-service:getAllFood,ENTRYPOINT_N_INVOC_API_ts-food-service:getAllFood,ENDPOINT_N_INVOC_API_ts-food-map-service:getTrainFoodOfTrip,ENTRYPOINT_AVG_EXTIME_ts-cancel-service:cancelTicket,ENTRYPOINT_N_INVOC_API_ts-cancel-service:cancelTicket,ENTRYPOINT_AVG_EXTIME_ts-auth-service:getToken,ENTRYPOINT_N_INVOC_API_ts-auth-service:getToken,ENDPOINT_N_INVOC_API_ts-order-service:securityInfoCheck,ENTRYPOINT_AVG_EXTIME_ts-assurance-service:getAllAssuranceType,ENTRYPOINT_N_INVOC_API_ts-assurance-service:getAllAssuranceType,ENTRYPOINT_AVG_EXTIME_ts-travel-service:queryInfo,ENTRYPOINT_N_INVOC_API_ts-travel-service:queryInfo,ENTRYPOINT_AVG_EXTIME_ts-order-service:POST,ENTRYPOINT_N_INVOC_API_ts-order-service:POST,ENDPOINT_N_INVOC_API_ts-order-service:GET
5964,11666,1.0,4.0,3.0,2.0,0.0,0.0,41316.0,41316.0,10.0,1.0,16.0,0.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,5.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5965,11667,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,11.0,2.0,2.0,2019274.0,2019274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5966,11668,1.0,5.0,5.0,4.0,0.0,0.0,187013.0,187013.0,12.0,2.0,21.0,2.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,5.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,117347.0,117347.0,0.0,0.0,0.0,107574.0,107574.0,0.0,0.0,0.0
5967,11669,3.0,9.0,7.0,8.0,3566.0,3566.0,197243.33333333334,197243.33333333334,26.0,3.0,39.0,2.0,1.0,36.0,8.0,0.0,0.0,0.0,0.0,3.0,3528.0,3528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8765.0,8765.0,1.0,27.0,3.0,0.0,1.0,7.0,1.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101160.0,101160.0,0.0,0.0,0.0
5968,11670,1.0,14.0,13.0,13.0,0.0,0.0,463945.0,463945.0,34.0,6.0,53.0,1.0,3.0,35.0,12.0,1.0,2110651.0,2110651.0,1.0,1.0,0.0,0.0,0.0,0.0,501158.0,501158.0,0.0,2606.0,2606.0,1.0,1.0,0.0,0.0,0.0,33.0,6.0,0.0,0.0,12.0,0.0,5.0,21.0,4.0,17049.0,17049.0,1.0,0.0,0.0,0.0,0.0,1.0,1640.0,1640.0,238649.0,238649.0,0.0,0.0,0.0
5969,11671,2.0,11.0,10.0,10.0,0.0,0.0,266041.0,266041.0,30.0,4.0,52.0,2.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,10.0,0.0,5.0,21.0,6.0,27235.0,27235.0,1.0,0.0,0.0,0.0,0.0,0.0,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0
5970,11672,0.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,15.0,1.0,21.0,0.0,2.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,532365.0,532365.0,1.0,1991.0,1991.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,8.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5971,11673,1.0,9.0,7.0,8.0,0.0,0.0,195996.0,195996.0,27.0,4.0,42.0,3.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,8.0,0.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146127.0,146127.0,0.0,0.0,0.0
5972,11674,0.0,15.0,11.0,10.0,0.0,0.0,0.0,0.0,24.0,2.0,36.0,3.0,2.0,32.0,11.0,0.0,0.0,0.0,0.0,0.0,4777.0,4777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,13.0,2.0,2.0,15.0,3.0,0.0,0.0,0.0,18140.0,18140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5973,11675,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,16.0,3.0,28.0,3.0,0.0,15.0,7.0,1.0,2144992.0,2144992.0,1.0,0.0,5207.0,5207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,6.0,1.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,117020.0,117020.0,0.0,0.0,0.0,271622.0,271622.0,0.0,0.0,0.0
5974,11676,2.0,4.0,5.0,4.0,0.0,0.0,137369.0,137369.0,13.0,2.0,25.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,503978.0,503978.0,0.0,2038.0,2038.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,5.0,0.0,2.0,10.0,2.0,23332.0,23332.0,1.0,0.0,0.0,0.0,0.0,0.0,1834.0,1834.0,21930.0,21930.0,0.0,0.0,0.0
5975,11677,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,17.0,2.0,25.0,1.0,2.0,23.0,5.0,1.0,2151558.0,2151558.0,1.0,0.0,0.0,0.0,1.0,1.0,522350.0,522350.0,1.0,2044.0,2044.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,5.0,0.0,2.0,7.0,2.0,18914.0,18914.0,1.0,0.0,0.0,0.0,0.0,2.0,1460.0,1460.0,0.0,0.0,0.0,0.0,0.0
5976,11678,1.0,4.0,5.0,4.0,0.0,0.0,49542.0,49542.0,12.0,1.0,18.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5977,11679,1.0,2.0,1.0,2.0,0.0,0.0,204829.0,204829.0,6.0,1.0,7.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116257.0,116257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5978,11680,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,19.0,1.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,5347.0,5347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,4.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111849.0,111849.0,0.0,0.0,0.0
5979,11681,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,2.0,0.0,16.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,5.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13608.0,13608.0,0.0,0.0,0.0
5980,11682,2.0,2.0,1.0,0.0,0.0,0.0,174091.0,174091.0,8.0,1.0,14.0,0.0,1.0,13.0,1.0,1.0,2322273.5,2322273.5,1.0,2.0,11234.0,11234.0,0.0,0.0,520665.0,520665.0,0.0,2428.0,2428.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,20810.0,20810.0,1.0,6877.0,6877.0,0.0,0.0,1.0,1725.0,1725.0,0.0,0.0,0.0,0.0,0.0
5981,11683,1.0,2.0,1.0,1.0,0.0,0.0,34642.0,34642.0,10.0,1.0,14.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5982,11684,1.0,2.0,3.0,3.0,0.0,0.0,47975.0,47975.0,7.0,0.0,7.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,113435.0,113435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5983,11685,1.0,3.0,3.0,3.0,3235.0,3235.0,505933.0,505933.0,14.0,2.0,22.0,1.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,5062.0,5062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,3.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,115177.0,115177.0,0.0,0.0,0.0,56422.0,56422.0,0.0,0.0,0.0
5984,11686,3.0,10.0,6.0,5.0,0.0,0.0,148337.33333333334,148337.33333333334,23.0,4.0,43.0,0.0,1.0,35.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2473.0,2473.0,1.0,0.0,9280.0,9280.0,1.0,23.0,4.0,1.0,1.0,8.0,0.0,4.0,14.0,4.0,19884.0,19884.0,1.0,0.0,0.0,0.0,0.0,0.0,1522.0,1522.0,0.0,0.0,0.0,0.0,0.0
5985,11687,1.0,8.0,9.0,7.0,0.0,0.0,39840.0,39840.0,22.0,2.0,28.0,2.0,3.0,28.0,6.0,1.0,2035767.0,2035767.0,1.0,1.0,0.0,0.0,1.0,1.0,492753.0,492753.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,7.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5986,11688,1.0,10.0,5.0,5.0,0.0,0.0,506111.0,506111.0,18.0,2.0,30.0,1.0,1.0,25.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,508705.0,508705.0,0.0,2362.0,2362.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,6.0,0.0,2.0,7.0,3.0,23209.0,23209.0,1.0,0.0,0.0,0.0,0.0,1.0,2160.0,2160.0,111675.0,111675.0,0.0,0.0,0.0
5987,11689,3.0,8.0,8.0,10.0,0.0,0.0,347482.3333333333,347482.3333333333,28.0,4.0,38.0,2.0,1.0,26.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,8.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5988,11690,0.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,17.0,4.0,40.0,1.0,1.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,4395.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,1.0,0.0,9.0,1.0,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,123348.0,123348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,11691,0.0,9.0,7.0,6.0,0.0,0.0,47522.0,47522.0,19.0,2.0,28.0,3.0,0.0,13.0,7.0,1.0,2173396.0,2173396.0,1.0,1.0,5836.0,5836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,1.0,7.0,1.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5990,11692,3.0,16.0,8.0,8.0,0.0,0.0,39290.5,39290.5,28.0,1.0,36.0,3.0,5.0,55.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0,2512.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,8.0,0.0,0.0,9.0,1.0,19519.0,19519.0,1.0,0.0,0.0,119771.0,119771.0,0.0,1642.0,1642.0,0.0,0.0,0.0,0.0,0.0
5991,11693,2.0,7.0,8.0,7.0,0.0,0.0,197904.5,197904.5,20.0,3.0,26.0,2.0,0.0,19.0,8.0,1.0,2171328.0,2171328.0,1.0,2.0,0.0,0.0,1.0,1.0,501312.0,501312.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,0.0,1.0,7.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5992,11694,0.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,28.0,2.0,2.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11.0,0.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5993,11695,1.0,6.0,5.0,5.0,0.0,0.0,220853.0,220853.0,14.0,2.0,20.0,2.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0,19200.0,19200.0,1.0,0.0,0.0,0.0,0.0,0.0,1279.0,1279.0,270275.0,270275.0,0.0,0.0,0.0
5994,11696,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,12.0,2.0,25.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,512940.0,512940.0,1.0,2435.0,2435.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,5.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,121791.0,121791.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,11697,3.0,7.0,5.0,4.0,3117.0,3117.0,142326.66666666666,142326.66666666666,21.0,4.0,37.0,2.0,1.0,26.0,6.0,1.0,0.0,0.0,1.0,3.0,3726.0,3726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8936.0,8936.0,1.0,20.0,4.0,0.0,1.0,6.0,1.0,5.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5996,11698,0.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,19.0,0.0,20.0,3.0,2.0,26.0,8.0,0.0,2168428.0,2168428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5997,11699,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,14.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5297.0,5297.0,0.0,0.0,643635.0,643635.0,0.0,2593.0,2593.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,5.0,1.0,0.0,6.0,1.0,17940.0,17940.0,1.0,0.0,0.0,0.0,0.0,1.0,1468.0,1468.0,15246.0,15246.0,0.0,0.0,0.0
5998,11700,1.0,0.0,1.0,0.0,0.0,0.0,204048.0,204048.0,4.0,1.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,113744.0,113744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5999,11701,1.0,5.0,2.0,2.0,0.0,0.0,47223.0,47223.0,11.0,1.0,14.0,1.0,1.0,11.0,4.0,1.0,2329255.0,2329255.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,113516.0,113516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,11702,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701462.0,701462.0,0.0,2218.0,2218.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,23406.0,23406.0,1.0,0.0,0.0,0.0,0.0,1.0,2169.0,2169.0,49974.0,49974.0,0.0,0.0,0.0
6001,11703,2.0,4.0,5.0,5.0,0.0,0.0,387347.0,387347.0,15.0,3.0,26.0,1.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,2.0,4206.0,4206.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,4.0,1.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6002,11704,2.0,9.0,4.0,4.0,0.0,0.0,297854.5,297854.5,19.0,3.0,36.0,1.0,1.0,19.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,662611.0,662611.0,0.0,2609.0,2609.0,1.0,1.0,0.0,0.0,0.0,20.0,3.0,1.0,0.0,6.0,0.0,2.0,9.0,3.0,17061.0,17061.0,1.0,0.0,0.0,0.0,0.0,1.0,2418.0,2418.0,0.0,0.0,0.0,0.0,0.0
6003,11705,1.0,10.0,11.0,10.0,0.0,0.0,568748.0,568748.0,27.0,5.0,47.0,0.0,3.0,30.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,1.0,11.0,0.0,5.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6004,11706,0.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,19.0,1.0,23.0,3.0,0.0,32.0,9.0,1.0,1849255.0,1849255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,8.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6005,11707,2.0,2.0,6.0,6.0,0.0,0.0,39763.5,39763.5,10.0,2.0,15.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,116511.0,116511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6006,11708,3.0,9.0,7.0,7.0,2491.0,2491.0,42492.0,42492.0,27.0,0.0,30.0,1.0,4.0,48.0,5.0,0.0,0.0,0.0,0.0,3.0,7249.0,7249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9381.0,9381.0,1.0,26.0,0.0,1.0,0.0,7.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11830.0,11830.0,0.0,0.0,0.0
6007,11709,1.0,5.0,4.0,3.0,0.0,0.0,51713.0,51713.0,13.0,1.0,23.0,2.0,0.0,21.0,3.0,1.0,2075523.0,2075523.0,1.0,1.0,0.0,0.0,0.0,0.0,519223.0,519223.0,0.0,2493.0,2493.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,18109.0,18109.0,1.0,0.0,0.0,117092.0,117092.0,1.0,2016.0,2016.0,17738.0,17738.0,0.0,0.0,0.0
6008,11710,2.0,5.0,5.0,4.0,0.0,0.0,348286.0,348286.0,18.0,2.0,25.0,1.0,1.0,20.0,5.0,1.0,2227249.0,2227249.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,1.0,5.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6009,11711,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,2.0,20.0,0.0,1.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,5.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6010,11712,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,2.0,20.0,1.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,5.0,0.0,1.0,7.0,1.0,18510.0,18510.0,1.0,0.0,0.0,0.0,0.0,0.0,2558.0,2558.0,25923.0,25923.0,0.0,0.0,0.0
6011,11713,0.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,13.0,1.0,20.0,2.0,1.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,9905.0,9905.0,1.0,1.0,491453.0,491453.0,1.0,2152.0,2152.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,5.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,120803.0,120803.0,1.0,0.0,0.0,263758.0,263758.0,0.0,0.0,0.0
6012,11714,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,15.0,3.0,25.0,2.0,0.0,12.0,6.0,1.0,2337230.0,2337230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,6.0,1.0,2.0,12.0,2.0,0.0,0.0,0.0,6516.0,6516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
